fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,geom,bbox,labels_str,taco_restaurant
4f7942e0e4b094893829ed8e,"Tacos ""El Güero Cochi""",31.828228,-116.591728,,,,,,,,MX,2012-04-02,2015-11-07,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f7942e0e4b094893829ed8e,b'\x00\x00\x00\x00\x01\xc0]%\xde\xdf\x1e\x08)@?\xd4\x06\xc0\r\xa1\xa9',"{'xmin': -116.591728, 'ymin': 31.828228, 'xmax': -116.591728, 'ymax': 31.828228}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
ed7561da4b2b4c7a94096a42,La Huacana Carnitas,32.359561,-117.049671,Guanajuato 376,Rosarito,Baja California,22710,,,,MX,2013-07-02,2013-07-02,,661 612 7371,,,,,,['4bf58dd8d48988d153941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Burrito Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/ed7561da4b2b4c7a94096a42,b'\x00\x00\x00\x00\x01\xc0]C-\xcfF#\xd1@@.\x06\x18G\xf5b',"{'xmin': -117.049671, 'ymin': 32.359561, 'xmax': -117.049671, 'ymax': 32.359561}","dining and drinking > restaurant > mexican restaurant > burrito restaurant, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
4fa7fa79e4b0cbe2e1d68e49,Super 7,32.5298586,-117.0249256,Francisco Javier Mina,Tijuana,Baja California,,,,,MX,2012-05-07,2013-01-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fa7fa79e4b0cbe2e1d68e49,b'\x00\x00\x00\x00\x01\xc0]A\x98a\x8b5S@@C\xd2h\x17@\x8e',"{'xmin': -117.0249256, 'ymin': 32.5298586, 'xmax': -117.0249256, 'ymax': 32.5298586}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5bc6706b12f0a90039b68be3,Tacos El Nuevo Rodeo,31.791336,-116.591602,,Ensenada,BC,22785,,,,MX,2018-10-16,2024-10-26,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5bc6706b12f0a90039b68be3,b'\x00\x00\x00\x00\x01\xc0]%\xdc\xce\xa2\x8f\xe2@?\xca\x94\xff\x00%\xc0',"{'xmin': -116.591602, 'ymin': 31.791336, 'xmax': -116.591602, 'ymax': 31.791336}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
505e1d26e4b0c31355891be4,Los Trompos,32.529262,-116.9262732,Galerías Merida,,,,,,,MX,2012-09-22,2016-11-01,,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/505e1d26e4b0c31355891be4,b'\x00\x00\x00\x00\x01\xc0];H\x0fcJR@@C\xbe\xdbr\x81\xfe',"{'xmin': -116.9262732, 'ymin': 32.529262, 'xmax': -116.9262732, 'ymax': 32.529262}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
4f0c7a16e4b0b63c752cb8ae,La Enramada,32.51182310394356,-116.99153408081348,20 De Noviembre,Tijuana,Baja California,,,,,MX,2012-01-10,2023-05-09,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f0c7a16e4b0b63c752cb8ae,b'\x00\x00\x00\x00\x01\xc0]?uK\\}\xa7@@A\x83kbc-',"{'xmin': -116.99153408081348, 'ymin': 32.51182310394356, 'xmax': -116.99153408081348, 'ymax': 32.51182310394356}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ed5d056e300d4f603c54cdd,Tacos El Chino,32.5335376,-117.0113567,,,,,,,,MX,2011-11-30,2023-02-07,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4ed5d056e300d4f603c54cdd,b'\x00\x00\x00\x00\x01\xc0]@\xba\x11s\xc5\xca@@DJ\xf5\xc7\x97\xda',"{'xmin': -117.0113567, 'ymin': 32.5335376, 'xmax': -117.0113567, 'ymax': 32.5335376}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5c587beb396de0002c921194,Los Carretes,32.63043,-115.44494,,Mexicali,BC,21285,,,,MX,2019-02-04,2019-02-04,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5c587beb396de0002c921194,b'\x00\x00\x00\x00\x01\xc0\\\xdcy\xe5\x9f+\xaa@@P\xb1\xee$5i',"{'xmin': -115.44494, 'ymin': 32.63043, 'xmax': -115.44494, 'ymax': 32.63043}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
583654f38ee5606e0ce292e0,el guizzadito,32.467532,-117.005091,,,,,,,,MX,2016-11-24,2017-01-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/583654f38ee5606e0ce292e0,b'\x00\x00\x00\x00\x01\xc0]@Si3\xa0@@@;\xd8\x16\xac\xea\xaf',"{'xmin': -117.005091, 'ymin': 32.467532, 'xmax': -117.005091, 'ymax': 32.467532}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5c2c3b8075dcb7002cab1dc4,Tacos Culiacan,32.510403,-116.875105,,Tijuana,BC,22205,,,,MX,2019-01-02,2023-06-08,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5c2c3b8075dcb7002cab1dc4,b'\x00\x00\x00\x00\x01\xc0]8\x01\xb8f\xe4;@@AT\xe2\xb0c\xe0',"{'xmin': -116.875105, 'ymin': 32.510403, 'xmax': -116.875105, 'ymax': 32.510403}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
