fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,geom,bbox,labels_str,taco_restaurant
5801df5f38fae8b1c61ecb7e,Tacos Varios De La Plaza,32.527508,-117.02249,,Tijuana,Baja California,,,,,MX,2016-10-15,2019-05-11,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5801df5f38fae8b1c61ecb7e,"b'\x00\x00\x00\x00\x01\xc0]Apy\xe5\x9f,@@C\x85a\xd40n'","{'xmin': -117.02249, 'ymin': 32.527508, 'xmax': -117.02249, 'ymax': 32.527508}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
60397d266bcdd32a7e108f2e,Tacos Y Clamatos Del Mar,32.33879,-117.056694,,Rosarito,Baja California,22710,,,,MX,2021-02-26,2022-03-05,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/60397d266bcdd32a7e108f2e,b'\x00\x00\x00\x00\x01\xc0]C\xa0\xdf\xde\xf8H@@+]x\x81\x1b\x1e',"{'xmin': -117.056694, 'ymin': 32.33879, 'xmax': -117.056694, 'ymax': 32.33879}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f7a76c4e4b07cdfaca59f3c,Tacos De Tripita Y Suadero,32.434945,-117.030338,,Tijuana,Baja California,,,,,MX,2012-04-03,2019-07-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f7a76c4e4b07cdfaca59f3c,b'\x00\x00\x00\x00\x01\xc0]A\xf1\x0e\xcbt\xde@@7\xacG\x1bG\x84',"{'xmin': -117.030338, 'ymin': 32.434945, 'xmax': -117.030338, 'ymax': 32.434945}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50a7cb83e4b09f72f2ab6b30,Birria El danny boy,32.536761,-117.014811,,,,,,,,MX,2012-11-17,2016-02-03,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50a7cb83e4b09f72f2ab6b30,"b""\x00\x00\x00\x00\x01\xc0]@\xf2\xa9\xd6'\xbf@@D\xb4\x95\x9ebV""","{'xmin': -117.014811, 'ymin': 32.536761, 'xmax': -117.014811, 'ymax': 32.536761}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d1af84e11fca093b5769ace,Tacos Tacomiendo,32.49614850894899,-116.99986601757595,,,,,,,,MX,2010-12-29,2024-01-09,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d1af84e11fca093b5769ace,b'\x00\x00\x00\x00\x01\xc0]?\xfd\xce\tw\xb6@@?\x81\xcbY\xf2\x92',"{'xmin': -116.99986601757595, 'ymin': 32.49614850894899, 'xmax': -116.99986601757595, 'ymax': 32.49614850894899}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50353c92e4b082303e3df84c,Tacos El Jaliciense,31.895647300626162,-116.69966009199848,,,,,,,,MX,2012-08-22,2023-11-19,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50353c92e4b082303e3df84c,"b'\x00\x00\x00\x00\x01\xc0],\xc7;\x1f\\\xca@?\xe5I$8\xf0\xa7'","{'xmin': -116.69966009199848, 'ymin': 31.895647300626162, 'xmax': -116.69966009199848, 'ymax': 31.895647300626162}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
521195af498e147a89c2b3e5,tacos juanitos,32.543942014756226,-116.90200445114279,,,,,,,,MX,2013-08-19,2018-07-27,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/521195af498e147a89c2b3e5,b'\x00\x00\x00\x00\x01\xc0]9\xbap\xe0\xa0M@@E\x9f\xe4V&0',"{'xmin': -116.90200445114279, 'ymin': 32.543942014756226, 'xmax': -116.90200445114279, 'ymax': 32.543942014756226}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4dce0013d164679b8cf5b680,Los Orientales,19.243985194188472,-103.71199789826875,Insurgentes,Colima,COL,,,,,MX,2011-05-14,2020-09-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4dce0013d164679b8cf5b680,b'\x00\x00\x00\x00\x01\xc0Y\xed\x91_\xa1\xf8\xa4@3>u\xd0M\xbfi',"{'xmin': -103.71199789826875, 'ymin': 19.243985194188472, 'xmax': -103.71199789826875, 'ymax': 19.243985194188472}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5207c168498e862a8647cdf3,Tacos El Patron,20.621434,-103.321952,,,,,,,,MX,2013-08-11,2022-02-06,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5207c168498e862a8647cdf3,b'\x00\x00\x00\x00\x01\xc0Y\xd4\x9a\xdc\x8f\xb8o@4\x9f\x16Lr\x9fZ',"{'xmin': -103.321952, 'ymin': 20.621434, 'xmax': -103.321952, 'ymax': 20.621434}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
66a1c4cd5b15e843c6761eee,Acá Las Tripas,20.614318,-103.436965,Camino A Santa Ana 70,Zapopan,Jal.,45236,,,,MX,2024-07-25,2024-07-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/66a1c4cd5b15e843c6761eee,b'\x00\x00\x00\x00\x01\xc0Y\xdb\xf7<\x0c\x1f\xc9@4\x9dC\xf1\xc7X\x19',"{'xmin': -103.436965, 'ymin': 20.614318, 'xmax': -103.436965, 'ymax': 20.614318}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5c450e70625a66002c88dde7,Tacos Lopez,21.015491,-101.264647,Pueblito De Rocha,Guanajuato,GTO,36000,,,,MX,2019-01-21,2019-04-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5c450e70625a66002c88dde7,b'\x00\x00\x00\x00\x01\xc0YP\xef\xf9\xf8\x7f\x02@5\x03\xf77\xdaa\xe1',"{'xmin': -101.264647, 'ymin': 21.015491, 'xmax': -101.264647, 'ymax': 21.015491}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
549e4d7b498e9965458fda75,"Tacos ""Don Jose""",20.70532737562327,-102.34682658700315,Hernandez,Arandas,jalisco,47180,,,,MX,2014-12-27,2021-07-04,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/549e4d7b498e9965458fda75,b'\x00\x00\x00\x00\x01\xc0Y\x962h$#\xf5@4\xb4\x90U\xbbF\x84',"{'xmin': -102.34682658700315, 'ymin': 20.70532737562327, 'xmax': -102.34682658700315, 'ymax': 20.70532737562327}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5199064e498e6994a2082ac0,Carnitas El Pueblito,20.74749569855399,-103.39819131274304,,,,,,,,MX,2013-05-19,2024-11-23,,,,,,,,['4bf58dd8d48988d1df931735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > BBQ Joint'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/5199064e498e6994a2082ac0,b'\x00\x00\x00\x00\x01\xc0Y\xd9{\xf7jr\x17@4\xbf[\xe0\xcb0\xa8',"{'xmin': -103.39819131274304, 'ymin': 20.74749569855399, 'xmax': -103.39819131274304, 'ymax': 20.74749569855399}","dining and drinking > restaurant > bbq joint, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
539334c1498eee59c270ce0a,Tacos Luz María,20.66507339477539,-103.28401947021484,Jardines De Babilonia,Guadalajara,Jalisco,44790,,,,MX,2014-06-07,2016-01-31,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/539334c1498eee59c270ce0a,b'\x00\x00\x00\x00\x01\xc0Y\xd2-`\x00\x00\x00@4\xaaB@\x00\x00\x00',"{'xmin': -103.28401947021484, 'ymin': 20.66507339477539, 'xmax': -103.28401947021484, 'ymax': 20.66507339477539}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5291662711d2bcc69881a048,Tacos Mario,20.730164,-103.422576,,,,,,,,MX,2013-11-24,2021-02-03,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5291662711d2bcc69881a048,b'\x00\x00\x00\x00\x01\xc0Y\xdb\x0b|5\x04\xc5@4\xba\xec\x07$\xb7o',"{'xmin': -103.422576, 'ymin': 20.730164, 'xmax': -103.422576, 'ymax': 20.730164}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
54b819cd498e9cb69f11cab0,Don Rubenchón,20.710367,-103.414817,,,,,,,,MX,2015-01-15,2015-11-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/54b819cd498e9cb69f11cab0,b'\x00\x00\x00\x00\x01\xc0Y\xda\x8c\\\x9a4\xca@4\xb5\xda\x9c\x99([',"{'xmin': -103.414817, 'ymin': 20.710367, 'xmax': -103.414817, 'ymax': 20.710367}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
51ea06b9498e19bd2a914cc9,Tacos El Beto,21.150192254414296,-100.93565165196154,,,,,,,,MX,2013-07-20,2017-02-06,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/51ea06b9498e19bd2a914cc9,b'\x00\x00\x00\x00\x01\xc0Y;\xe1\xb7wg\xe2@5&r\xff\xe4\xd2i',"{'xmin': -100.93565165196154, 'ymin': 21.150192254414296, 'xmax': -100.93565165196154, 'ymax': 21.150192254414296}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
59ab6317f62f2b57ab802f25,Tacos De Tripa Chimborazo,20.688229,-103.3243,Cerro Viejo,Guadalajara,Jalisco,44329,,,,MX,2017-09-03,2020-04-14,2020-04-14,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/59ab6317f62f2b57ab802f25,b'\x00\x00\x00\x00\x01\xc0Y\xd4\xc1T\xc9\x85\xf0@4\xb0/\xc6\x97(\xa6',"{'xmin': -103.3243, 'ymin': 20.688229, 'xmax': -103.3243, 'ymax': 20.688229}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
55445518498eb2e75349cded,Tacos Tarascos Colomos,20.713059479991685,-103.39565993517027,,,,,,,,MX,2015-05-02,2016-10-22,2016-10-22,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/55445518498eb2e75349cded,b'\x00\x00\x00\x00\x01\xc0Y\xd9R~\x0cy4@4\xb6\x8b\x10\xea\xaa\xc4',"{'xmin': -103.39565993517027, 'ymin': 20.713059479991685, 'xmax': -103.39565993517027, 'ymax': 20.713059479991685}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d0f7adfb765224b82f0e432,Tortas Y Tacos El Güero,20.68583693167674,-103.37466148901466,Juan Álvarez 1804,Guadalajara,Jalisco,,,,,MX,2010-12-20,2024-02-06,,,,,,,,['4bf58dd8d48988d1cb941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Food Truck'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/4d0f7adfb765224b82f0e432,b'\x00\x00\x00\x00\x01\xc0Y\xd7\xfat.\x98\xdf@4\xaf\x93\x02W\xf0\xca',"{'xmin': -103.37466148901466, 'ymin': 20.68583693167674, 'xmax': -103.37466148901466, 'ymax': 20.68583693167674}","dining and drinking > food truck, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
4fff0392e4b06b792e157795,AL KARBON,20.666379,-103.431985,Rafael sanzio 540-2,,,,,,,MX,2012-07-12,2013-12-04,2013-12-04,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fff0392e4b06b792e157795,b'\x00\x00\x00\x00\x01\xc0Y\xdb\xa5\xa4i\xd74@4\xaa\x97\xd0k\xbd\xbe',"{'xmin': -103.431985, 'ymin': 20.666379, 'xmax': -103.431985, 'ymax': 20.666379}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
52bf035811d2d9699178a107,"Tacos De Carnitas ""Valdez""",19.089536666870117,-104.29658508300781,C. Cedros,Manzanillo,Colima,28219,,,,MX,2013-12-28,2017-03-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52bf035811d2d9699178a107,b'\x00\x00\x00\x00\x01\xc0Z\x12\xfb@\x00\x00\x00@3\x16\xeb\xe0\x00\x00\x00',"{'xmin': -104.29658508300781, 'ymin': 19.089536666870117, 'xmax': -104.29658508300781, 'ymax': 19.089536666870117}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f18db82e4b0b62f9abe9132,tacos don royer,20.690543380021875,-103.34155732011445,,Guadalajara,,,,,,MX,2012-01-20,2019-01-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f18db82e4b0b62f9abe9132,b'\x00\x00\x00\x00\x01\xc0Y\xd5\xdc\x13;\xe6v@4\xb0\xc7sq\xa9\xcb',"{'xmin': -103.34155732011445, 'ymin': 20.690543380021875, 'xmax': -103.34155732011445, 'ymax': 20.690543380021875}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5a074819dec1d60b2400d69d,Tortas El Güero,20.792608,-103.46835,,Tesistán,Jalisco,,,,,MX,2017-11-11,2024-02-05,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5a074819dec1d60b2400d69d,b'\x00\x00\x00\x00\x01\xc0Y\xdd\xf9rGE9@4\xca\xe8[\x9e\x8cH',"{'xmin': -103.46835, 'ymin': 20.792608, 'xmax': -103.46835, 'ymax': 20.792608}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4da9b2630cb6a89c625b710c,Antojios Mexicanos Lulu,19.106950309918204,-104.31272204400972,Av paseo de las gaviotas B 5,Manzanillo,Colima,,,,,MX,2011-04-16,2017-10-04,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4da9b2630cb6a89c625b710c,b'\x00\x00\x00\x00\x01\xc0Z\x14\x03\xa3Q\xf0\xa4@3\x1ba\x18seP',"{'xmin': -104.31272204400972, 'ymin': 19.106950309918204, 'xmax': -104.31272204400972, 'ymax': 19.106950309918204}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5136bf22e4b052e6ac7aa8bb,Tacos Rafa II,20.603138387194512,-103.4089423030038,,,,,,,,MX,2013-03-06,2019-07-29,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5136bf22e4b052e6ac7aa8bb,"b'\x00\x00\x00\x00\x01\xc0Y\xda,\x1cVV\x8b@4\x9agF\xff\xf6n'","{'xmin': -103.4089423030038, 'ymin': 20.603138387194512, 'xmax': -103.4089423030038, 'ymax': 20.603138387194512}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
505a7a48e4b05d7960f851b7,Tacos El Tope,21.02598959373067,-101.25962754541759,,,,,,,,MX,2012-09-20,2016-07-19,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/505a7a48e4b05d7960f851b7,b'\x00\x00\x00\x00\x01\xc0YP\x9d\xbc\xda-e@5\x06\xa7A\x07\x1c\x0c',"{'xmin': -101.25962754541759, 'ymin': 21.02598959373067, 'xmax': -101.25962754541759, 'ymax': 21.02598959373067}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e7a3dbbdab48d815e77dac0,Carnes Asadas Lolos,20.68929987197997,-103.30258680640415,,Guadalajara,Jalisco,,,,,MX,2011-09-21,2013-10-10,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4e7a3dbbdab48d815e77dac0,b'\x00\x00\x00\x00\x01\xc0Y\xd3]\x95\rm>@4\xb0u\xf4\xd7J|',"{'xmin': -103.30258680640415, 'ymin': 20.68929987197997, 'xmax': -103.30258680640415, 'ymax': 20.68929987197997}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5516dce4498ec7be3d37cd6c,Al carboncito,20.696553,-103.374161,Filadelfia 2042,Providencia,Jalisco,,,,,MX,2015-03-28,2016-02-11,,,,,,,alcarboncito,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5516dce4498ec7be3d37cd6c,"b'\x00\x00\x00\x00\x01\xc0Y\xd7\xf2@\xfa\x9c\x13@4\xb2QL""\xeeB'","{'xmin': -103.374161, 'ymin': 20.696553, 'xmax': -103.374161, 'ymax': 20.696553}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ec7262c6c251306cb165ac7,Salsa & Agave,20.64416704709106,-103.40206960577115,,Zapopan,Jalisco,,,,,MX,2011-11-19,2020-01-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4ec7262c6c251306cb165ac7,"b""\x00\x00\x00\x00\x01\xc0Y\xd9\xbb\x82'\xe0,@4\xa4\xe8!\xb0j\xc0""","{'xmin': -103.40206960577115, 'ymin': 20.64416704709106, 'xmax': -103.40206960577115, 'ymax': 20.64416704709106}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
549dca16498ebcdda7247bb6,tacos M,20.620962,-103.348484,,,,,,,,MX,2014-12-26,2015-03-07,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/549dca16498ebcdda7247bb6,b'\x00\x00\x00\x00\x01\xc0Y\xd6M\x8f\xd5\xcby@4\x9e\xf7]\x9a\x0f\n',"{'xmin': -103.348484, 'ymin': 20.620962, 'xmax': -103.348484, 'ymax': 20.620962}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
52224d5711d2c23b9e060392,Taqueria Jesus Maria,20.74092638077185,-103.40776861429532,Arco Del Triunfo,Zapopan,Jalisco,45130,,,,MX,2013-08-31,2024-07-05,,33 1407 1320,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52224d5711d2c23b9e060392,b'\x00\x00\x00\x00\x01\xc0Y\xda\x18\xe1\x87\xae\xf4@4\xbd\xadY\xee(\xa3',"{'xmin': -103.40776861429532, 'ymin': 20.74092638077185, 'xmax': -103.40776861429532, 'ymax': 20.74092638077185}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d7d89aa87003704579f6099,Tacos Raygoza,20.728432,-103.390803,,,,,,,,MX,2011-03-14,2024-09-05,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d7d89aa87003704579f6099,b'\x00\x00\x00\x00\x01\xc0Y\xd9\x02\xea\x96\x0bp@4\xbaz\x85\x01\\!',"{'xmin': -103.390803, 'ymin': 20.728432, 'xmax': -103.390803, 'ymax': 20.728432}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
