fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,geom,bbox,labels_str,taco_restaurant
4fcb1e69e4b01f9ce3b376f8,Tacos El Mister,32.62394251581726,-115.48450469970703,Boulevard Lazaro Cardenas #617 Fracc. Jardines del Lago,Mexicali,Baja California,,,,,MX,2012-06-03,2016-09-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fcb1e69e4b01f9ce3b376f8,b'\x00\x00\x00\x00\x01\xc0\\\xdf\x02 \x00\x00\x00@@O\xddY.\x02r',"{'xmin': -115.48450469970703, 'ymin': 32.62394251581726, 'xmax': -115.48450469970703, 'ymax': 32.62394251581726}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
534c2633498e5dec5414406d,EL PEPE Birria de cabeza de res,32.511141,-117.120009,,,,,,,,MX,2014-04-14,2017-11-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/534c2633498e5dec5414406d,b'\x00\x00\x00\x00\x01\xc0]G\xae::\x8eq@@Am\x11{R\x87',"{'xmin': -117.120009, 'ymin': 32.511141, 'xmax': -117.120009, 'ymax': 32.511141}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
532a708d498e515690bee7e3,Papas & Tacos,32.49070306273635,-116.92207440889342,,,,,,,,MX,2014-03-20,2015-05-03,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/532a708d498e515690bee7e3,b'\x00\x00\x00\x00\x01\xc0];\x03Da\xab@@@>\xcf[\xa3?\xf5',"{'xmin': -116.92207440889342, 'ymin': 32.49070306273635, 'xmax': -116.92207440889342, 'ymax': 32.49070306273635}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5891822293eaf82b5a34a244,El Tasajo,32.621198,-115.479044,,,,,,,,MX,2017-02-01,2019-05-11,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5891822293eaf82b5a34a244,b'\x00\x00\x00\x00\x01\xc0\\\xde\xa8\xa8*V\x15@@O\x83j\x83+\x99',"{'xmin': -115.479044, 'ymin': 32.621198, 'xmax': -115.479044, 'ymax': 32.621198}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ce4c512b4373704a04cf5ce,Super Taco,32.53671130518184,-117.01555017635708,Aquiles Serdan,Tijuana,Baja California,,,,,MX,2010-11-18,2024-09-20,,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d150941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Spanish Restaurant']",https://foursquare.com/placemakers/review-place/4ce4c512b4373704a04cf5ce,"b'\x00\x00\x00\x00\x01\xc0]@\xfe\xc6*\xb9\xa5@@D\xb2\xf4\xbf\x93""'","{'xmin': -117.01555017635708, 'ymin': 32.53671130518184, 'xmax': -117.01555017635708, 'ymax': 32.53671130518184}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > spanish restaurant",1
a1bc2ee9d8db476aa23a0344,Mr Chobys,32.263398,-114.926675,Alvaro Obregon 1400,Ciudad de México,Ciudad de México,83448,,,,MX,2013-03-23,2013-03-23,,653 535 0191,,,,,,['4bf58dd8d48988d16a941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Bakery'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/a1bc2ee9d8db476aa23a0344,b'\x00\x00\x00\x00\x01\xc0\\\xbbN\xa4\xa8\xc1U@@!\xb7\x06\x91\xeay',"{'xmin': -114.926675, 'ymin': 32.263398, 'xmax': -114.926675, 'ymax': 32.263398}","dining and drinking > bakery, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
54852af0498eaa653bddbe8d,¡quetako!,32.642677,-115.388508,,,,,,,,MX,2014-12-08,2014-12-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/54852af0498eaa653bddbe8d,b'\x00\x00\x00\x00\x01\xc0\\\xd8\xddP\xa8\x8f\x00@@RC=lr\x19',"{'xmin': -115.388508, 'ymin': 32.642677, 'xmax': -115.388508, 'ymax': 32.642677}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50a1840de4b029db3f5d5c80,El Kosteño,32.52326375652946,-117.01926903464539,,,,,,,,MX,2012-11-12,2012-11-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50a1840de4b029db3f5d5c80,b'\x00\x00\x00\x00\x01\xc0]A;\xb40h(@@B\xfaN\x88\xbc\xf2',"{'xmin': -117.01926903464539, 'ymin': 32.52326375652946, 'xmax': -117.01926903464539, 'ymax': 32.52326375652946}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
57f7fb7b498e19f141c98a33,"Carnitas ""Aquí me quedo"" ~",32.478275,-116.92172,,,,,,,,MX,2016-10-07,2017-11-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/57f7fb7b498e19f141c98a33,b'\x00\x00\x00\x00\x01\xc0]:\xfdu\xe2\x04l@@=8\x1d}\xbfH',"{'xmin': -116.92172, 'ymin': 32.478275, 'xmax': -116.92172, 'ymax': 32.478275}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e989081d3e3c8b333a2126d,"Tacos La ""mi Amor""",32.62085211032425,-115.43101072311401,Ayuntamiento Col Arbajal,Mexicali,Baja California,,,,,MX,2011-10-14,2020-06-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4e989081d3e3c8b333a2126d,b'\x00\x00\x00\x00\x01\xc0\\\xdb\x95\xae\x00\x00\x00@@Ox\x14\xfa\xbfd',"{'xmin': -115.43101072311401, 'ymin': 32.62085211032425, 'xmax': -115.43101072311401, 'ymax': 32.62085211032425}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
