fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,geom,bbox,labels_str,taco_restaurant
54e8f2dd498ec7eb2428c96d,El Tacupeto Tacos de Cabeza Tatemada al Horno,32.664638,-115.435483,Río Mocorito,Mexicali,BN,,,,,MX,2015-02-21,2018-09-26,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/54e8f2dd498ec7eb2428c96d,b'\x00\x00\x00\x00\x01\xc0\\\xdb\xde\xf4\x16\xbd\xb2@@U\x12\xdb\xa4\xd6\xe4',"{'xmin': -115.435483, 'ymin': 32.664638, 'xmax': -115.435483, 'ymax': 32.664638}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e63f97b62e13e3bcf4f5022,Asadero De Obregon,32.524842,-117.020366,,Tijuana,Baja California,,,,,MX,2011-09-04,2011-09-04,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4e63f97b62e13e3bcf4f5022,b'\x00\x00\x00\x00\x01\xc0]AM\xad1\xfc\xd2@@C.\x05\xcc\xc8\x9b',"{'xmin': -117.020366, 'ymin': 32.524842, 'xmax': -117.020366, 'ymax': 32.524842}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fbd65d4e4b05c99c475c4d9,Tacos De Perscado,32.607613,-115.3886,,,,,,,,MX,2012-05-23,2012-05-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fbd65d4e4b05c99c475c4d9,b'\x00\x00\x00\x00\x01\xc0\\\xd8\xde\xd2\x88\xcep@@M\xc6CE\xcf\xee',"{'xmin': -115.3886, 'ymin': 32.607613, 'xmax': -115.3886, 'ymax': 32.607613}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ea5b3ebb80355a9831ab53b,Los Barriles Birria,32.52463680893563,-116.94491966409268,,Tijuana,Baja California,,,,,MX,2011-10-24,2012-08-06,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4ea5b3ebb80355a9831ab53b,"b""\x00\x00\x00\x00\x01\xc0]<y\x90S\xa8\x06@@C'L\x88T\x03""","{'xmin': -116.94491966409268, 'ymin': 32.52463680893563, 'xmax': -116.94491966409268, 'ymax': 32.52463680893563}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fde275be4b0ede382a32f4c,Tacos Arabes de Puebla,32.64989444945013,-115.4695985797233,Av. Alfareros,Mexicali,Baja California,21000,,,,MX,2012-06-17,2014-05-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fde275be4b0ede382a32f4c,b'\x00\x00\x00\x00\x01\xc0\\\xde\r\xe73\x8a7@@S/\xbd\xc7\x1e\xc0',"{'xmin': -115.4695985797233, 'ymin': 32.64989444945013, 'xmax': -115.4695985797233, 'ymax': 32.64989444945013}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e7e4a5830f814922bc4c96f,Mariscos La Playita,32.508106634468085,-116.93051588038855,,Tijuana,Baja California,,,,,MX,2011-09-24,2016-04-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4e7e4a5830f814922bc4c96f,b'\x00\x00\x00\x00\x01\xc0];\x8d\x92z\xab\\@@A\t\xa3`\xf5\xe5',"{'xmin': -116.93051588038855, 'ymin': 32.508106634468085, 'xmax': -116.93051588038855, 'ymax': 32.508106634468085}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
58912067727ba3416f2cbca3,Los Tacoaches,32.647967,-115.481744,Calle E,Mexicali,BC,21000,,,,MX,2017-01-31,2017-02-08,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/58912067727ba3416f2cbca3,b'\x00\x00\x00\x00\x01\xc0\\\xde\xd4\xe4\xc9B\xd5@@R\xf0\x95(\xf1\x91',"{'xmin': -115.481744, 'ymin': 32.647967, 'xmax': -115.481744, 'ymax': 32.647967}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f2ec438e4b040ea00951ef3,Barbacoa Tortus,32.35959790462645,-117.05871820696451,Rosarito,,,,,,,MX,2012-02-05,2012-02-05,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f2ec438e4b040ea00951ef3,b'\x00\x00\x00\x00\x01\xc0]C\xc2\n\x02\xa5\xe9@@.\x07M\xdc\nU',"{'xmin': -117.05871820696451, 'ymin': 32.35959790462645, 'xmax': -117.05871820696451, 'ymax': 32.35959790462645}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
59e01e3a8b98fd42a0a6be8b,Tacos El Taquito,32.532547,-116.937935,,Tijuana,Baja California,22450,,,,MX,2017-10-13,2022-06-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/59e01e3a8b98fd42a0a6be8b,b'\x00\x00\x00\x00\x01\xc0]<\x07 \x85\xb1\x85@@D*\x80\x06J\x9d',"{'xmin': -116.937935, 'ymin': 32.532547, 'xmax': -116.937935, 'ymax': 32.532547}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f2248fae4b04b552331c976,Tacos Armando's,32.662937526015824,-115.43890561284364,Av. Americas 650,Mexicali,Baja California,,,,,MX,2012-01-27,2024-10-19,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f2248fae4b04b552331c976,b'\x00\x00\x00\x00\x01\xc0\\\xdc\x17\x07\x91Lo@@T\xdb#\x08\xc3\xba',"{'xmin': -115.43890561284364, 'ymin': 32.662937526015824, 'xmax': -115.43890561284364, 'ymax': 32.662937526015824}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
