fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,geom,bbox,labels_str,taco_restaurant
6e4ceeae24f2486bbcce066f,Peleteria 2 de Agosto,,,Mercado Dario Estevez Leyva Loc 20,Acapulco,Guerrero,39350,,,,MX,2013-03-27,2023-12-06,,744 483 7524,,,,,,['4d4b7104d754a06370d81259' '4bf58dd8d48988d151941735'],"['Arts and Entertainment'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",,"{'xmin': None, 'ymin': None, 'xmax': None, 'ymax': None}","arts and entertainment, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
50fa3849e4b0c867249d39c9,Tacos la canasta,32.5311689894801,-116.93765176869503,anahuac,tijuana,,,,,,MX,2013-01-19,2020-11-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]<\x02|\x90e;@@C\xfdXo;\xb3',"{'xmin': -116.93765176869503, 'ymin': 32.5311689894801, 'xmax': -116.93765176869503, 'ymax': 32.5311689894801}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50d7baeee4b073c62e707b9c,Cirilo,31.880598,-116.624982,,,,,,,,MX,2012-12-24,2021-08-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b""\x00\x00\x00\x00\x01\xc0]'\xff\xb4\x80\xa5\xad@?\xe1n\xde\xda\xecJ""","{'xmin': -116.624982, 'ymin': 31.880598, 'xmax': -116.624982, 'ymax': 31.880598}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e4d5b70e4cdcf486c777581,Tacos Kawamanta,32.63491280794832,-115.47349715583428,,Mexicali,Baja California,,,,,MX,2011-08-18,2020-11-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xdeM\xc7\x03\xc3\xaa@@QD\xd2\xa8\xf9\x8b',"{'xmin': -115.47349715583428, 'ymin': 32.63491280794832, 'xmax': -115.47349715583428, 'ymax': 32.63491280794832}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50302a5de4b01882f935fe16,K38 Taco Shop,32.26255581450203,-116.99372408251075,,,,,,,,MX,2012-08-18,2020-11-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0]?\x99,\xe4\xe8g@@!\x9bm\xceT\x97'","{'xmin': -116.99372408251075, 'ymin': 32.26255581450203, 'xmax': -116.99372408251075, 'ymax': 32.26255581450203}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d97fc1a9079b1f7bdec210a,Tacos El Paisa,32.48375666873114,-116.93935982717525,,,,,,,,MX,2011-04-03,2020-11-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]<\x1ex\xae96@@=\xeb\xbd\x0f\xb6\t',"{'xmin': -116.93935982717525, 'ymin': 32.48375666873114, 'xmax': -116.93935982717525, 'ymax': 32.48375666873114}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e67986362e1706d82aabd9c,Tacos de Guisado Paola y Nicole,32.61899058652261,-115.4697847366333,Velazquez Via de,Mexicali,,,,,,MX,2011-09-07,2020-11-23,,,,,,,,['4bf58dd8d48988d1cb941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Food Truck'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",b'\x00\x00\x00\x00\x01\xc0\\\xde\x10\xf4\x00\x00\x00@@O;\x15b\xd2\xbf',"{'xmin': -115.4697847366333, 'ymin': 32.61899058652261, 'xmax': -115.4697847366333, 'ymax': 32.61899058652261}","dining and drinking > food truck, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
53839373498e54e075d4eb07,Tacos el royal,32.51399365033908,-117.0543219238599,,,,,,,,MX,2014-05-26,2021-08-11,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]Cz\x02\xa9\x9b\xc8@@A\xca\x8b?Gm',"{'xmin': -117.0543219238599, 'ymin': 32.51399365033908, 'xmax': -117.0543219238599, 'ymax': 32.51399365033908}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
66def7e33d1e49bd976d2f7f,Tacos Mexicali,32.624587,-115.427536,Boulevard Lazaro Cardenas 1102,Mexicali,Baja California,21370,,,,MX,2013-06-15,2023-12-06,,686 563 5845,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xdb\\\xbf\xf4w6@@O\xf2w\x81@\xdd',"{'xmin': -115.427536, 'ymin': 32.624587, 'xmax': -115.427536, 'ymax': 32.624587}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
666907268cd30c62b06806e3,Taqueria El Novillero,32.437595,-117.03981,,Portico de San Antonio,Baja California,22664,,,,MX,2024-06-12,2024-06-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]B\x8c?>\x03q@@8\x03\x1c\xea\xf2R',"{'xmin': -117.03981, 'ymin': 32.437595, 'xmax': -117.03981, 'ymax': 32.437595}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50ef2080e4b098414decc6c1,"Birrieria ""El Gallero""",32.51241027821119,-116.87199377821524,,,,,,,,MX,2013-01-10,2021-08-11,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]7\xce\xbe\xfd\xef\xff@@A\x96\xa8\xf5\x86\x92',"{'xmin': -116.87199377821524, 'ymin': 32.51241027821119, 'xmax': -116.87199377821524, 'ymax': 32.51241027821119}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
56d7d64e498ebe779f627f90,Asadero Popeye's,32.62513,-115.38776,,,,,,,,MX,2016-03-03,2021-08-15,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xd8\xd1\x0fQ\xac\x9b@@P\x04B\x84\xdf\xce',"{'xmin': -115.38776, 'ymin': 32.62513, 'xmax': -115.38776, 'ymax': 32.62513}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
