fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,geom,bbox,labels_str,taco_restaurant
4f020427f9abd5b3928e7857,Birria La Doña,31.826879894401724,-116.6019775738583,,Ensenada,Baja California,,,,,MX,2012-01-02,2020-11-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0]&\x86\xcc\xf2)f@?\xd3\xaef\x98,\xe3'","{'xmin': -116.6019775738583, 'ymin': 31.826879894401724, 'xmax': -116.6019775738583, 'ymax': 31.826879894401724}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
59223dac75eee41483a35975,Tacos Sandra,32.548313,-116.04601,,Manchón Blanco,Baja California,,,,,MX,2017-05-22,2020-11-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]\x02\xf1\xd3\xedR~@@F/\x1e\xd1|_',"{'xmin': -116.04601, 'ymin': 32.548313, 'xmax': -116.04601, 'ymax': 32.548313}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
57488e89cd1062490c80dd12,Carnitas De Mi Pueblo,32.613647600792405,-115.46481494459962,,,,,,,,MX,2016-05-27,2023-12-19,,686 559 6900,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0\\\xdd\xbf\x87.o\xd6@@N\x8c\x01,V\x0c'","{'xmin': -115.46481494459962, 'ymin': 32.613647600792405, 'xmax': -115.46481494459962, 'ymax': 32.613647600792405}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5063f031e4b033de5a2c67a2,tacos La Esquina,32.513855288833135,-117.11615442893131,,,,,,,,MX,2012-09-27,2021-08-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0]Go\x12\xfcb\xea@@A\xc6\x02\x965\x1d',"{'xmin': -117.11615442893131, 'ymin': 32.513855288833135, 'xmax': -117.11615442893131, 'ymax': 32.513855288833135}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ea5b3ebb80355a9831ab53b,Los Barriles Birria,32.52463680893563,-116.94491966409268,,Tijuana,Baja California,,,,,MX,2011-10-24,2020-11-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b""\x00\x00\x00\x00\x01\xc0]<y\x90S\xa8\x06@@C'L\x88T\x03""","{'xmin': -116.94491966409268, 'ymin': 32.52463680893563, 'xmax': -116.94491966409268, 'ymax': 32.52463680893563}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5de9e30e775cb400082a01f9,El Regreso,31.865208,-116.62254,,Ensenada,Baja California,22800,,,,MX,2019-12-06,2020-11-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b""\x00\x00\x00\x00\x01\xc0]'\xd7\xb2\x03\x1c\xeb@?\xdd~E\x80<\xd1""","{'xmin': -116.62254, 'ymin': 31.865208, 'xmax': -116.62254, 'ymax': 31.865208}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
527fc0bf11d2708b18ea0a48,Tacos de Borrego El Güero,32.615516662597656,-115.47891235351562,,,,,,,,MX,2013-11-10,2021-08-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xde\xa6\x80\x00\x00\x00@@N\xc9@\x00\x00\x00',"{'xmin': -115.47891235351562, 'ymin': 32.615516662597656, 'xmax': -115.47891235351562, 'ymax': 32.615516662597656}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ebeb3289911a2ec5b7bed44,Carnitas El Pájaro,32.635378,-115.423126,Río Presidio,Mexicali,Baja California,,,,,MX,2011-11-12,2020-11-30,,528413026,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],b'\x00\x00\x00\x00\x01\xc0\\\xdb\x14\x7f\x13\x05\x96@@QT\x10\xf9L\x88',"{'xmin': -115.423126, 'ymin': 32.635378, 'xmax': -115.423126, 'ymax': 32.635378}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
525053aa11d20b9d7c9f58dd,El padrino birria,31.872797,-116.60743,,,,,,,,MX,2013-10-05,2021-08-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],"b'\x00\x00\x00\x00\x01\xc0]&\xe0""\x14&\xfe@?\xdfo\x9f\xcb\x0c\x02'","{'xmin': -116.60743, 'ymin': 31.872797, 'xmax': -116.60743, 'ymax': 31.872797}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5e2361935159da000884575f,San Pedro Birrieria,32.644873,-115.46693,Calle F 2464,Mexicali,BC,21030,,,,MX,2020-01-18,2020-11-22,,,,,,,,['4bf58dd8d48988d1c1941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",b'\x00\x00\x00\x00\x01\xc0\\\xdd\xe2.]\xe1]@@R\x8b2\xce\x89e',"{'xmin': -115.46693, 'ymin': 32.644873, 'xmax': -115.46693, 'ymax': 32.644873}","dining and drinking > restaurant > mexican restaurant, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
