fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,geom,bbox,labels_str,taco_restaurant
51607229e4b04f05a4a0f60e,Tacos De Birria Erik,32.5304717709871,-116.87934442169815,Blvd Benitez,Tijuana,tijuana,,,,,MX,2013-04-06,2014-01-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/51607229e4b04f05a4a0f60e,b'\x00\x00\x00\x00\x01\xc0]8G-\xd3GE@@C\xe6\x7f\xbd\xeb\x9f',"{'xmin': -116.87934442169815, 'ymin': 32.5304717709871, 'xmax': -116.87934442169815, 'ymax': 32.5304717709871}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
51611996e4b0bbcaf3346f4b,Tacos Pico Pica,32.52331659477683,-117.02923547995135,Pio Pico,,,,,,,MX,2013-04-07,2017-07-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/51611996e4b0bbcaf3346f4b,b'\x00\x00\x00\x00\x01\xc0]A\xde\xfe}\x91\x88@@B\xfc\t\xc6\x02\xa2',"{'xmin': -117.02923547995135, 'ymin': 32.52331659477683, 'xmax': -117.02923547995135, 'ymax': 32.52331659477683}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50b7d9e4e4b03e5877838d1e,Tacos Varios El More,32.526576,-117.022804,,,,,,,,MX,2012-11-29,2016-05-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50b7d9e4e4b03e5877838d1e,b'\x00\x00\x00\x00\x01\xc0]Au\x9e\xe8\x8d\xf3@@Cf\xd7\xa5m\xe3',"{'xmin': -117.022804, 'ymin': 32.526576, 'xmax': -117.022804, 'ymax': 32.526576}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4cd473dafb5954814e60d850,Tacos Memos,32.520633968724965,-117.0202988169047,Río Bravo 9739,Tijuana,Baja California,,,,,MX,2010-11-05,2018-12-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4cd473dafb5954814e60d850,"b'\x00\x00\x00\x00\x01\xc0]AL\x93h\xb04@@B\xa4""Fn""'","{'xmin': -117.0202988169047, 'ymin': 32.520633968724965, 'xmax': -117.0202988169047, 'ymax': 32.520633968724965}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5f5c08d87c8b5a768fd7c52a,Asadero El Flaco,32.584804,-115.57109,,Mexicali,BC,21326,,,,MX,2020-09-11,2020-11-21,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5f5c08d87c8b5a768fd7c52a,b'\x00\x00\x00\x00\x01\xc0\\\xe4\x8c\xbd\x12D\xa6@@J\xda\xdb\x83H\xf5',"{'xmin': -115.57109, 'ymin': 32.584804, 'xmax': -115.57109, 'ymax': 32.584804}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4c997720db10b60cd4b48a6d,Tacos el Frances,32.51317229574022,-117.12008533902582,Paseo Playas 1442,Playas de Tijuana,Baja California,,,,,MX,2010-09-22,2025-01-05,,664 630 1382,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4c997720db10b60cd4b48a6d,b'\x00\x00\x00\x00\x01\xc0]G\xafzj\xf6\x14@@A\xaf\xa19\xb5p',"{'xmin': -117.12008533902582, 'ymin': 32.51317229574022, 'xmax': -117.12008533902582, 'ymax': 32.51317229574022}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f40dbdbe4b0f4e3fb7af605,El Chaparral,32.613677,-115.405304,Av. Venustiano Carranza,Mexicali,BC,,,,,MX,2012-02-19,2014-03-27,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f40dbdbe4b0f4e3fb7af605,b'\x00\x00\x00\x00\x01\xc0\\\xd9\xf0\x800<\x08@@N\x8c\xf7\xca\xa7Y',"{'xmin': -115.405304, 'ymin': 32.613677, 'xmax': -115.405304, 'ymax': 32.613677}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5128b23ce4b0ac94e9168ce2,La 6ta Faena,32.531183,-117.035057,Calle Sexta,,,,,,,MX,2013-02-23,2014-04-01,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5128b23ce4b0ac94e9168ce2,b'\x00\x00\x00\x00\x01\xc0]B>_\xb7\x1f\xbc@@C\xfd\xcd\xf6\x98x',"{'xmin': -117.035057, 'ymin': 32.531183, 'xmax': -117.035057, 'ymax': 32.531183}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ff60052e4b0a0306bbb31aa,Tacos Varios La Herencia,32.51706946933806,-117.02144169109008,,,,,,,,MX,2012-07-05,2023-02-10,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4ff60052e4b0a0306bbb31aa,b'\x00\x00\x00\x00\x01\xc0]A_L\xf8\x80.@@B/U\x16H\x95',"{'xmin': -117.02144169109008, 'ymin': 32.51706946933806, 'xmax': -117.02144169109008, 'ymax': 32.51706946933806}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fee1d3ae4b066f507cf60dc,Su Corte,32.60862,-115.47976,,,,,,,,MX,2012-06-29,2012-06-29,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fee1d3ae4b066f507cf60dc,b'\x00\x00\x00\x00\x01\xc0\\\xde\xb4cI{t@@M\xe7B\x99\xd8\x84',"{'xmin': -115.47976, 'ymin': 32.60862, 'xmax': -115.47976, 'ymax': 32.60862}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
