fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,geom,bbox,labels_str,taco_restaurant
52908276498eba71db57b7b2,la combi asesina,20.63307431845569,-103.32075952366056,,,,,,,,MX,2013-11-23,2018-03-27,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52908276498eba71db57b7b2,b'\x00\x00\x00\x00\x01\xc0Y\xd4\x87R\xf4\x00+@4\xa2\x11(\x95\xb4f',"{'xmin': -103.32075952366056, 'ymin': 20.63307431845569, 'xmax': -103.32075952366056, 'ymax': 20.63307431845569}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5220de2111d24d35342628da,Tacos y tortas El Campeón,21.022377365791783,-101.25774553047891,,,,,,,,MX,2013-08-30,2018-10-04,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5220de2111d24d35342628da,b'\x00\x00\x00\x00\x01\xc0YP~\xe7\x1c\x067@5\x05\xba\x85\xe6?\x10',"{'xmin': -101.25774553047891, 'ymin': 21.022377365791783, 'xmax': -101.25774553047891, 'ymax': 21.022377365791783}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
629960c1ae6c4d0c85ac8388,Tacos Malacopa,20.655958,-103.423355,patria 1140,Zapopan,Jalisco,45054,,,,MX,2022-06-03,2022-06-03,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/629960c1ae6c4d0c85ac8388,b'\x00\x00\x00\x00\x01\xc0Y\xdb\x18?\x91\xe6G@4\xa7\xec\xdd\r\x8c\xb0',"{'xmin': -103.423355, 'ymin': 20.655958, 'xmax': -103.423355, 'ymax': 20.655958}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5fb43f92e3dfc2336f18aecf,Tacos Los Amigos De Jesús Ii,22.070395,-100.88335,,San Luis Potosí,San Luis Potosí,78395,,,,MX,2020-11-17,2020-11-17,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5fb43f92e3dfc2336f18aecf,b'\x00\x00\x00\x00\x01\xc0Y8\x88\xcep:\xfb@6\x12\x05h\x1e\xcdK',"{'xmin': -100.88335, 'ymin': 22.070395, 'xmax': -100.88335, 'ymax': 22.070395}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d85811d9324236a2a73d10e,Rocko's,20.619145,-105.231714,Honduras 125,Puerto Vallarta,JAL,,,,,MX,2011-03-20,2018-04-27,2018-04-27,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d85811d9324236a2a73d10e,b'\x00\x00\x00\x00\x01\xc0ZN\xd4f\xf5\x01\x9f@4\x9e\x80If{_',"{'xmin': -105.231714, 'ymin': 20.619145, 'xmax': -105.231714, 'ymax': 20.619145}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ca8f645b0b8236a27e3b8e6,Don Miguelon,20.729888830107548,-103.43907818273166,Av. Santa Margarita  #4522,Zapopan,Jalisco,,,,,MX,2010-10-03,2024-12-31,,33 3165 7003,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4ca8f645b0b8236a27e3b8e6,b'\x00\x00\x00\x00\x01\xc0Y\xdc\x19\xdb`\xce\x0e@4\xba\xd9\xfe\x8f\x07\x12',"{'xmin': -103.43907818273166, 'ymin': 20.729888830107548, 'xmax': -103.43907818273166, 'ymax': 20.729888830107548}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fe683c4e4b0227204489363,Tacos Maxi,20.763151,-104.082369,,,,,,,,MX,2012-06-24,2017-12-19,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fe683c4e4b0227204489363,b'\x00\x00\x00\x00\x01\xc0Z\x05E\x88\xa0M\x12@4\xc3]\xdd*\xe8\xe2',"{'xmin': -104.082369, 'ymin': 20.763151, 'xmax': -104.082369, 'ymax': 20.763151}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
578429d5498eaa9de1615787,Taquería La Familia,20.634618,-103.463539,,Zapopan,Jalisco,,,,,MX,2016-07-11,2017-10-15,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/578429d5498eaa9de1615787,b'\x00\x00\x00\x00\x01\xc0Y\xdd\xaa\x9f{Z\xea@4\xa2vSCs\xf3',"{'xmin': -103.463539, 'ymin': 20.634618, 'xmax': -103.463539, 'ymax': 20.634618}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
56a58e5c498e3eaf7f59f883,"Tacos ""El Güero de Guerrero""",22.168261,-100.991882,Aeropuerto,San Luis Potosí,San Luis Potosí,78170,,,,MX,2016-01-25,2017-08-28,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/56a58e5c498e3eaf7f59f883,"b""\x00\x00\x00\x00\x01\xc0Y?z\xfe\xa3\xdfn@6+\x13'$18""","{'xmin': -100.991882, 'ymin': 22.168261, 'xmax': -100.991882, 'ymax': 22.168261}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
565531f8498e37994f5896c2,La República Del Sabor,20.651660664281952,-103.37507894191683,San Salvador 2032,Guadalajara,,,,,,MX,2015-11-25,2017-01-09,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/565531f8498e37994f5896c2,b'\x00\x00\x00\x00\x01\xc0Y\xd8\x01K\x1b<\xde@4\xa6\xd3;\xb9.=',"{'xmin': -103.37507894191683, 'ymin': 20.651660664281952, 'xmax': -103.37507894191683, 'ymax': 20.651660664281952}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4b3abde2f964a520b26d25e3,sayulita fish taco,20.8687768283498,-105.44053927843144,Center Square,Sayulita,Jalisco,,,,,MX,2009-12-30,2018-04-27,2018-04-27,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/4b3abde2f964a520b26d25e3,b'\x00\x00\x00\x00\x01\xc0Z\\1\xcb\xa8]\xdb@4\xdeh(\x81H\xf6',"{'xmin': -105.44053927843144, 'ymin': 20.8687768283498, 'xmax': -105.44053927843144, 'ymax': 20.8687768283498}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
51e9fae9498ea70ac571a41d,Las Fabulosas Papas,19.26043795931913,-103.71319513858413,Av. Constitución #1600,,,,,,,MX,2013-07-20,2017-04-11,2017-04-11,312 311 3017,http://www.laspapas.com.mx,,,,fabulosaspapas,['4bf58dd8d48988d16c941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > Burger Joint'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/51e9fae9498ea70ac571a41d,b'\x00\x00\x00\x00\x01\xc0Y\xed\xa4\xfd8\xf8\xa4@3B\xac\x0f\xe5\xe9\xa3',"{'xmin': -103.71319513858413, 'ymin': 19.26043795931913, 'xmax': -103.71319513858413, 'ymax': 19.26043795931913}","dining and drinking > restaurant > burger joint, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
671af1f15c931a01d649e19a,Tacos El More,20.679078,-103.361303,Gregorio Davila,Guadalajara,Jal.,44660,,,,MX,2024-10-25,2024-10-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/671af1f15c931a01d649e19a,b'\x00\x00\x00\x00\x01\xc0Y\xd7\x1f\x96\x9e<\x97@4\xad\xd8\x0eIn\xdf',"{'xmin': -103.361303, 'ymin': 20.679078, 'xmax': -103.361303, 'ymax': 20.679078}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
6497515fa7837f07cacb599b,Tacos Y Gorditas El Gallo,20.657082,-103.4194,Santa Catalina de Siena,Zapopan,Jalisco,45050,,,,MX,2023-06-24,2023-06-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/6497515fa7837f07cacb599b,b'\x00\x00\x00\x00\x01\xc0Y\xda\xd7s\x18\xfcP@4\xa86\x86\xa4\xcaO',"{'xmin': -103.4194, 'ymin': 20.657082, 'xmax': -103.4194, 'ymax': 20.657082}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4c7e7bfed6543704db65c3a2,Tacos El Ranchero,20.731532467962023,-103.45436398805855,Av. Ramon Corona S/N (Frente al tec de Mty),Zapopan,JAL,45200,,,,MX,2010-09-01,2024-12-30,,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/4c7e7bfed6543704db65c3a2,b'\x00\x00\x00\x00\x01\xc0Y\xdd\x14L\xb1LC@4\xbbE\xb69\xdb\xeb',"{'xmin': -103.45436398805855, 'ymin': 20.731532467962023, 'xmax': -103.45436398805855, 'ymax': 20.731532467962023}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
4bed12526e8c20a1e2de6f61,Tacos Los Tarascos,20.672467170283237,-103.41753087168637,Av. Manuel J. Clouthier 4853,Zapopan,Jalisco,,,,,MX,2010-05-14,2025-01-02,,33 3629 2578,http://www.lostarascos.com.mx,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/4bed12526e8c20a1e2de6f61,b'\x00\x00\x00\x00\x01\xc0Y\xda\xb8\xd3g\xbd\xa7@4\xac&\xce\xf8\x00\x0b',"{'xmin': -103.41753087168637, 'ymin': 20.672467170283237, 'xmax': -103.41753087168637, 'ymax': 20.672467170283237}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
56ee196f498e09fe429ae311,Tacos Chelo,20.727222,-103.41276,Av. Las Torres,Santa Margarita,,,,,,MX,2016-03-20,2018-08-20,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/56ee196f498e09fe429ae311,b'\x00\x00\x00\x00\x01\xc0Y\xdaj\xa8\xebF5@4\xba+8\x92\xee\x85',"{'xmin': -103.41276, 'ymin': 20.727222, 'xmax': -103.41276, 'ymax': 20.727222}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
51d77ee8498e80a271ae39c6,Tacos Paco's,22.161702835275445,-101.01843690768811,Prol. Azufre,,,,,,,MX,2013-07-06,2016-09-01,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/51d77ee8498e80a271ae39c6,b'\x00\x00\x00\x00\x01\xc0YA.\x11\xfe\xe3\xd4@6)e[e-\xb3',"{'xmin': -101.01843690768811, 'ymin': 22.161702835275445, 'xmax': -101.01843690768811, 'ymax': 22.161702835275445}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
56e63508498ef45e30b2ed43,"Taqueria ""El feureño""",22.134186,-100.941342,,San Luis Potosi,,,,,,MX,2016-03-14,2016-06-29,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/56e63508498ef45e30b2ed43,"b'\x00\x00\x00\x00\x01\xc0Y<>\xf2\x84\x16{@6""Z\x03\x81\x94\xc0'","{'xmin': -100.941342, 'ymin': 22.134186, 'xmax': -100.941342, 'ymax': 22.134186}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
53bff38c498e95ba027ebb54,Tacos El Francés,20.667509581937846,-103.40992414701415,Santo Tomás De Aquino,,,,,,,MX,2014-07-11,2024-11-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/53bff38c498e95ba027ebb54,b'\x00\x00\x00\x00\x01\xc0Y\xda<2}Q\x0e@4\xaa\xe1\xe8p0\x8f',"{'xmin': -103.40992414701415, 'ymin': 20.667509581937846, 'xmax': -103.40992414701415, 'ymax': 20.667509581937846}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d7857f4db7c54816dd92ff2,El Gran Taco De Sahuayo,20.665599257004878,-103.40702179213326,Santa Rita,Zapopan,Jalisco,45040,,,,MX,2011-03-10,2024-12-28,,523 122 0189,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d7857f4db7c54816dd92ff2,b'\x00\x00\x00\x00\x01\xc0Y\xda\x0c\xa5!~0@4\xaad\xb6\x81\x13\xee',"{'xmin': -103.40702179213326, 'ymin': 20.665599257004878, 'xmax': -103.40702179213326, 'ymax': 20.665599257004878}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d76f7d4586ef04d3555e1f0,Taqueria El Chamizal,20.652086328151423,-103.30556936606376,Chamizal 700,Guadalajara,JAL,,,,,MX,2011-03-09,2017-10-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d76f7d4586ef04d3555e1f0,b'\x00\x00\x00\x00\x01\xc0Y\xd3\x8er\xd0y\xd0@4\xa6\xef!-\x94?',"{'xmin': -103.30556936606376, 'ymin': 20.652086328151423, 'xmax': -103.30556936606376, 'ymax': 20.652086328151423}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
28550e502304405acfc8394d,Arabicx,21.518179,-104.909691,Boulevard Jose Maria Morelos Pte 2201,León,Guanajuato,37138,,,,MX,2013-03-24,2013-03-24,,477 781 0181,,,,,,"['4bf58dd8d48988d16e941735' '4bf58dd8d48988d151941735'
 '63be6904847c3692a84b9bf0']","['Dining and Drinking > Restaurant > Fast Food Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Retail > Food and Beverage Retail > Meat and Seafood Store']",https://foursquare.com/placemakers/review-place/28550e502304405acfc8394d,b'\x00\x00\x00\x00\x01\xc0Z:8`\x99\x9d\xcb@5\x84\xa7a\x02yW',"{'xmin': -104.909691, 'ymin': 21.518179, 'xmax': -104.909691, 'ymax': 21.518179}","dining and drinking > restaurant > fast food restaurant, dining and drinking > restaurant > mexican restaurant > taco restaurant, retail > food and beverage retail > meat and seafood store",1
588eac5744587f301f6cd31f,Tacos Lupes,20.722759,-103.342766,,Guadalajara,,,,,,MX,2017-01-30,2019-01-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/588eac5744587f301f6cd31f,b'\x00\x00\x00\x00\x01\xc0Y\xd5\xef\xe0\xce\x0b\x91@4\xb9\x06\xbb\xdb\xe3\xc1',"{'xmin': -103.342766, 'ymin': 20.722759, 'xmax': -103.342766, 'ymax': 20.722759}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5bf76b0bf05ca8002d70b685,Tripas,21.887781,-102.29666,,Aguascalientes,Aguascalientes,20000,,,,MX,2018-11-23,2018-11-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5bf76b0bf05ca8002d70b685,b'\x00\x00\x00\x00\x01\xc0Y\x92\xfcz9\x82\x02@5\xe3E\x9d\x99\x02\x9b',"{'xmin': -102.29666, 'ymin': 21.887781, 'xmax': -102.29666, 'ymax': 21.887781}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d8daaefd4ec8cfaf5565f89,Chiarcos Taquería,22.13757143406277,-101.02503755850968,Cordillera de los Alpes 525,San Luis Potosí,San Luis Potosi,,,,,MX,2011-03-26,2024-12-26,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d8daaefd4ec8cfaf5565f89,b'\x00\x00\x00\x00\x01\xc0YA\x9a7!\xbe!@6#7\xe1\xaa)\xd6',"{'xmin': -101.02503755850968, 'ymin': 22.13757143406277, 'xmax': -101.02503755850968, 'ymax': 22.13757143406277}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
568d60af498e0261ecbbd281,"Tacos ""El Tio Rica""",20.685707,-103.420111,,,,,,,,MX,2016-01-06,2016-01-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/568d60af498e0261ecbbd281,"b""\x00\x00\x00\x00\x01\xc0Y\xda\xe3\x19?l'@4\xaf\x8a~s\xa3f""","{'xmin': -103.420111, 'ymin': 20.685707, 'xmax': -103.420111, 'ymax': 20.685707}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
6395f4530bd261606d121d26,Carnitas Don Beef,20.684719,-103.43858,Ramon Corona 5786 A Col Jocotan,Zapopan,JAL,45017,,,,MX,2022-12-11,2023-04-17,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/6395f4530bd261606d121d26,b'\x00\x00\x00\x00\x01\xc0Y\xdc\x11\xb1\xd9+\x80@4\xafI\xbe\x8f\xf3(',"{'xmin': -103.43858, 'ymin': 20.684719, 'xmax': -103.43858, 'ymax': 20.684719}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
64d45e4f3a774a4b76a2bd71,Tacos El Rey,20.668344,-103.3592,,Guadalajara,Jalisco,44170,,,,MX,2023-08-10,2023-08-10,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/64d45e4f3a774a4b76a2bd71,b'\x00\x00\x00\x00\x01\xc0Y\xd6\xfd!\xff.I@4\xab\x18\x97\xa6zS',"{'xmin': -103.3592, 'ymin': 20.668344, 'xmax': -103.3592, 'ymax': 20.668344}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
597262c9b3d8e21b33fa981c,Lonchería Reyco's,20.616621732953444,-103.3826834580168,Avenida Ahuehuetes 23A,Lázaro Cárdenas,Jalisco,44980,,,,MX,2017-07-21,2018-05-10,,33 2332 7123,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/597262c9b3d8e21b33fa981c,b'\x00\x00\x00\x00\x01\xc0Y\xd8}\xe2\xc29\xc0@4\x9d\xda\xec\x01\t\xb3',"{'xmin': -103.3826834580168, 'ymin': 20.616621732953444, 'xmax': -103.3826834580168, 'ymax': 20.616621732953444}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4efb8d4ebe7bd31359a5440c,Tortas Ahogadas don Albert,20.672801451750352,-103.35342632899605,Prisciliano Sánchez,Guadalajara,Jalisco,,,,,MX,2011-12-28,2024-01-14,,,,,,,,['4bf58dd8d48988d1c1941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/4efb8d4ebe7bd31359a5440c,b'\x00\x00\x00\x00\x01\xc0Y\xd6\x9e\x89w%V@4\xac<\xb7G\xf8\x16',"{'xmin': -103.35342632899605, 'ymin': 20.672801451750352, 'xmax': -103.35342632899605, 'ymax': 20.672801451750352}","dining and drinking > restaurant > mexican restaurant, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
