fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,unresolved_flags,geom,bbox,labels_str,taco_restaurant
5aaf51f4b76348385c82ed75,Asadero el Rancho,32.468591,-114.789964,Constitucion s/n,San Luis Río Colorado,Sonora,83420,,,,MX,2014-02-20,2014-02-20,,653 536 5192,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5aaf51f4b76348385c82ed75,,b'\x00\x00\x00\x00\x01\xc0\\\xb2\x8e\xc5*A\x1c@@;\xfa\xca6\x19\x98',"{'xmin': -114.789964, 'ymin': 32.468591, 'xmax': -114.789964, 'ymax': 32.468591}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
510b3a1de4b0ee65767e5093,Tacos El Bajio,32.469740100271366,-114.78755880893253,Constitución,San Luis Río Colorado,Sonora,,,,,MX,2013-02-01,2024-07-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/510b3a1de4b0ee65767e5093,,b'\x00\x00\x00\x00\x01\xc0\\\xb2g]\x10\x02\xaf@@< q\x90$\x84',"{'xmin': -114.78755880893253, 'ymin': 32.469740100271366, 'xmax': -114.78755880893253, 'ymax': 32.469740100271366}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fff2385e4b0970f4d8879c5,Tacos el llegale,32.47278594970703,-114.78604125976562,,,,,,,,MX,2012-07-12,2012-07-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fff2385e4b0970f4d8879c5,,b'\x00\x00\x00\x00\x01\xc0\\\xb2N\x80\x00\x00\x00@@<\x84@\x00\x00\x00',"{'xmin': -114.78604125976562, 'ymin': 32.47278594970703, 'xmax': -114.78604125976562, 'ymax': 32.47278594970703}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5733ac48498e69afcbde1060,Habaneros Grill,32.48016073391955,-114.78241724616714,Hidalgo,San Luis Rio Colorado,Sonora,,,,,MX,2016-05-11,2018-04-27,2018-04-27,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5733ac48498e69afcbde1060,,"b'\x00\x00\x00\x00\x01\xc0\\\xb2\x13\x1f\xc9\x07P@@=u\xe8,\x81\x00'","{'xmin': -114.78241724616714, 'ymin': 32.48016073391955, 'xmax': -114.78241724616714, 'ymax': 32.48016073391955}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50fc9655e4b01b26857f1d01,Taqueria El Buen Taquito,32.4781,-114.78011,Cjon Carranza 5ta,San Luis Rio Colorado,Sonora,,,,,MX,2013-01-21,2013-01-21,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50fc9655e4b01b26857f1d01,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\xedR~R\x15@@=2a|\x1b\xda',"{'xmin': -114.78011, 'ymin': 32.4781, 'xmax': -114.78011, 'ymax': 32.4781}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f7dbebde4b02c4143ea56ac,Tacupeto,32.47740167814982,-114.77960007891681,,,,,,,,MX,2012-04-05,2024-05-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f7dbebde4b02c4143ea56ac,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\xe4\xf7\xba\xba\x08@@=\x1b\x7f\x89Z\xc0',"{'xmin': -114.77960007891681, 'ymin': 32.47740167814982, 'xmax': -114.77960007891681, 'ymax': 32.47740167814982}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
52dc1743498ed8885fc3f78b,tacos el timo,32.476871490478516,-114.77545166015625,Ave Kino,San Luis Rio Colorado,sonora,83449,,,,MX,2014-01-19,2019-07-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52dc1743498ed8885fc3f78b,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\xa1\x00\x00\x00\x00@@=\n \x00\x00\x00',"{'xmin': -114.77545166015625, 'ymin': 32.476871490478516, 'xmax': -114.77545166015625, 'ymax': 32.476871490478516}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e6bb03418381ea1be7004ed,Taqueria Jalisco,32.48057195303625,-114.77864362819633,,,,,,,,MX,2011-09-10,2019-08-31,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4e6bb03418381ea1be7004ed,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\xd5L\x15\x95\xe4@@=\x83a\xba\xd50',"{'xmin': -114.77864362819633, 'ymin': 32.48057195303625, 'xmax': -114.77864362819633, 'ymax': 32.48057195303625}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
3fb6970e82a14716ca4057fe,Asadero los Molcajetes,32.479717,-114.777736,Benito Juarez Garcia 500,San Luis Río Colorado,Sonora,83449,,,,MX,2013-09-18,2025-07-07,,653 536 9961,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/3fb6970e82a14716ca4057fe,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\xc6m7;\x00@@=g]\xdd*\xe9',"{'xmin': -114.777736, 'ymin': 32.479717, 'xmax': -114.777736, 'ymax': 32.479717}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5425c373498ed12695060879,Tacos Betos,32.47633019828896,-114.76751962878632,,,,,,,,MX,2014-09-26,2014-09-26,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5425c373498ed12695060879,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\x1f\n\xa6+8@@<\xf8cO\xdf\xc8',"{'xmin': -114.76751962878632, 'ymin': 32.47633019828896, 'xmax': -114.76751962878632, 'ymax': 32.47633019828896}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
554fc77e498e8688bcde993e,Asadero Rancho Grande,32.479646,-114.76807,,,,,,,,MX,2015-05-10,2022-09-28,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/554fc77e498e8688bcde993e,,b'\x00\x00\x00\x00\x01\xc0\\\xb1(\x0f\x12\xc2z@@=e\nE\xd4 ',"{'xmin': -114.76807, 'ymin': 32.479646, 'xmax': -114.76807, 'ymax': 32.479646}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
51cfa3c1498ee4304869ec15,Asadero Chelo,32.472868,-114.762319,,,,,,,,MX,2013-06-30,2015-05-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/51cfa3c1498ee4304869ec15,,b'\x00\x00\x00\x00\x01\xc0\\\xb0\xc9\xd5\xa1\x87\xa5@@<\x86\xf0I\xa9\x97',"{'xmin': -114.762319, 'ymin': 32.472868, 'xmax': -114.762319, 'ymax': 32.472868}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fe28239e4b0b1a277b5c0e5,Tosty-Flautas,32.465627,-114.766042,,,,,,,,MX,2012-06-21,2012-06-21,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fe28239e4b0b1a277b5c0e5,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\x06\xd5\x06W2@@;\x99\xaa`\x91:',"{'xmin': -114.766042, 'ymin': 32.465627, 'xmax': -114.766042, 'ymax': 32.465627}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
500a4ee7e4b0b84fa283e7aa,Taqueria Rincon,32.46624124613586,-114.77246431525481,,,,,,,,MX,2012-07-21,2012-07-21,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/500a4ee7e4b0b84fa283e7aa,,"b'\x00\x00\x00\x00\x01\xc0\\\xb1p\x0e*\xd6,@@;\xad\xcb\x0c\x19\x93'","{'xmin': -114.77246431525481, 'ymin': 32.46624124613586, 'xmax': -114.77246431525481, 'ymax': 32.46624124613586}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
53e52302498ea1e91a552b8e,carnitas quiroga,32.46375820486501,-114.77273676375755,,,,,,,,MX,2014-08-08,2017-02-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/53e52302498ea1e91a552b8e,,b'\x00\x00\x00\x00\x01\xc0\\\xb1t\x84\xe60[@@;\\m\xc9\x92\xcd',"{'xmin': -114.77273676375755, 'ymin': 32.46375820486501, 'xmax': -114.77273676375755, 'ymax': 32.46375820486501}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fd2c69fe4b0d1423fcbfd97,El Buen Taquito,32.468997767681266,-114.78079998620173,Cjon. Venustiano Carranza,San Luis Rio Colorado,Sonora,,,,,MX,2012-06-09,2024-01-08,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fd2c69fe4b0d1423fcbfd97,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\xf8\xa0\x81]\t@@<\x08\x1em\x0bE',"{'xmin': -114.78079998620173, 'ymin': 32.468997767681266, 'xmax': -114.78079998620173, 'ymax': 32.468997767681266}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
61acfeb00d026663e45cf2a0,Tacos El Charly,32.460297,-114.78011,calle 9 y Sonora,San Luis Río Colorado,Sonora,83440,,,,MX,2021-12-05,2021-12-05,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/61acfeb00d026663e45cf2a0,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\xedR~R\x15@@:\xeb\x03\x18\xb94',"{'xmin': -114.78011, 'ymin': 32.460297, 'xmax': -114.78011, 'ymax': 32.460297}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
603a88832127f6616d820208,Birrieria Aguilar Jr.,32.455748,-114.780708,,San Luis Río Colorado,SON,83440,,,,MX,2021-02-27,2021-03-26,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/603a88832127f6616d820208,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\xf7\x1e\xaf\xeep@@:U\xf3Q\x9b\xd4',"{'xmin': -114.780708, 'ymin': 32.455748, 'xmax': -114.780708, 'ymax': 32.455748}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4c9dbb1e46978cfa83909a7f,Taqueria El Chupeton,32.4574172657574,-114.7769046203327,Nayarit,San Luis Río Colorado,SON,,,,,MX,2010-09-25,2017-01-20,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4c9dbb1e46978cfa83909a7f,,"b'\x00\x00\x00\x00\x01\xc0\\\xb1\xb8\xce(\x1c-@@:\x8c\xa6""\x86\xe2'","{'xmin': -114.7769046203327, 'ymin': 32.4574172657574, 'xmax': -114.7769046203327, 'ymax': 32.4574172657574}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
6a2c9a921e9e4e21c717a20a,Birrieria el Compadre,32.457518,-114.776663,Calle 12 s/n,San Luis Río Colorado,Sonora,83447,,,,MX,2013-05-03,2013-05-03,,653 536 3891,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/6a2c9a921e9e4e21c717a20a,,"b""\x00\x00\x00\x00\x01\xc0\\\xb1\xb4\xd8\xba@\xd9@@:\x8f\xf3'\xaai""","{'xmin': -114.776663, 'ymin': 32.457518, 'xmax': -114.776663, 'ymax': 32.457518}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
54e94222498ed0601397a5a1,El Buen Taco,32.45377379529821,-114.7728121218175,,,,,,,,MX,2015-02-22,2016-04-17,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/54e94222498ed0601397a5a1,,b'\x00\x00\x00\x00\x01\xc0\\\xb1u\xc0\xf9J%@@:\x15B}K7',"{'xmin': -114.7728121218175, 'ymin': 32.45377379529821, 'xmax': -114.7728121218175, 'ymax': 32.45377379529821}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
525cae46498e200691ed0b0a,Asadero El Hijo de Campas,32.45141562878236,-114.77223824080802,,,,,,,,MX,2013-10-15,2019-01-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/525cae46498e200691ed0b0a,,b'\x00\x00\x00\x00\x01\xc0\\\xb1lY\xf1?m@@9\xc7\xfc\xc1C\x02',"{'xmin': -114.77223824080802, 'ymin': 32.45141562878236, 'xmax': -114.77223824080802, 'ymax': 32.45141562878236}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
504e2f12e4b08a5d47a52bb1,gorditas durango,32.45039934664975,-114.76510812742617,Tlaxcala,San Luis Río Colorado,sonora,,,,,MX,2012-09-10,2023-05-09,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/504e2f12e4b08a5d47a52bb1,,b'\x00\x00\x00\x00\x01\xc0\\\xb0\xf7\x88\x14L\xc0@@9\xa6\xaf\x90\x00\x0f',"{'xmin': -114.76510812742617, 'ymin': 32.45039934664975, 'xmax': -114.76510812742617, 'ymax': 32.45039934664975}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5352f667498e997bcdc3ca7e,Tacos campas,32.4498,-114.767,Cjon Oaxaca,San luis rio colorado,Sonora,,,,,MX,2014-04-19,2019-01-31,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5352f667498e997bcdc3ca7e,,b'\x00\x00\x00\x00\x01\xc0\\\xb1\x16\x87+\x02\x0c@@9\x93\x0b\xe0\xde\xd3',"{'xmin': -114.767, 'ymin': 32.4498, 'xmax': -114.767, 'ymax': 32.4498}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
574b5ef9498e18da913da390,Carnitas El Kioskito 2,32.44274,-114.794205,Sonora No. 6 Avenida Cuauhtémoc,,,,,,,MX,2016-05-29,2016-05-29,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/574b5ef9498e18da913da390,,b'\x00\x00\x00\x00\x01\xc0\\\xb2\xd4A5Tv@@8\xab\xb4NP\xc6',"{'xmin': -114.794205, 'ymin': 32.44274, 'xmax': -114.794205, 'ymax': 32.44274}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50f21776e4b0c79b1dc653fc,Tortas y Tacos BON,32.448023,-114.791345,,,,,,,,MX,2013-01-13,2013-05-20,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50f21776e4b0c79b1dc653fc,,b'\x00\x00\x00\x00\x01\xc0\\\xb2\xa5e\x7f\xb6\x9a@@9X\xd1Rm\x8b',"{'xmin': -114.791345, 'ymin': 32.448023, 'xmax': -114.791345, 'ymax': 32.448023}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5e0a72020ab4360007216534,Taqueria Los Corridos,32.447247,-114.78625,,San Luis Río Colorado,Sonora,83480,,,,MX,2019-12-30,2019-12-30,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5e0a72020ab4360007216534,,b'\x00\x00\x00\x00\x01\xc0\\\xb2Q\xeb\x85\x1e\xb8@@9?c\xc3\x1d\xf7',"{'xmin': -114.78625, 'ymin': 32.447247, 'xmax': -114.78625, 'ymax': 32.447247}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
53b78f9e498e7e8bccfbfad2,"Flautas, sopes y tostadas ""La Caseta""",32.456533,-114.788903,,,,,,,,MX,2014-07-05,2018-11-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/53b78f9e498e7e8bccfbfad2,,b'\x00\x00\x00\x00\x01\xc0\\\xb2}c\x02-\xd8@@:o\xac`E\xbb',"{'xmin': -114.788903, 'ymin': 32.456533, 'xmax': -114.788903, 'ymax': 32.456533}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
e72bdc4585c944174c791d5e,Taqueria Mezquite,32.435792,-114.787392,Tuxpan B - 12 1200,San Luis Río Colorado,Sonora,83488,,,,MX,2013-03-30,2013-03-30,,653 535 7021,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/e72bdc4585c944174c791d5e,,b'\x00\x00\x00\x00\x01\xc0\\\xb2d\xa1jHs@@7\xc8\x08A\xed\xe1',"{'xmin': -114.787392, 'ymin': 32.435792, 'xmax': -114.787392, 'ymax': 32.435792}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5f82cc2c7a1eff27bfc09360,Tlacoalcalli Cocina Chilanga,32.438339,-114.751707,Mexico B,San Luis Río Colorado,SON,83490,,,,MX,2020-10-11,2025-02-09,,,,,,,,['4bf58dd8d48988d1c1941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/5f82cc2c7a1eff27bfc09360,,"b""\x00\x00\x00\x00\x01\xc0\\\xb0\x1b\xf7\xadK'@@8\x1b~\n\xc7\xda""","{'xmin': -114.751707, 'ymin': 32.438339, 'xmax': -114.751707, 'ymax': 32.438339}","dining and drinking > restaurant > mexican restaurant, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
4f133234e4b0fd29503382ba,tacos enchilados,32.4345,-114.742,merida,,,,,,,MX,2012-01-15,2012-01-15,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f133234e4b0fd29503382ba,,b'\x00\x00\x00\x00\x01\xc0\\\xaf|\xed\x91hs@@7\x9d\xb2-\x0eV',"{'xmin': -114.742, 'ymin': 32.4345, 'xmax': -114.742, 'ymax': 32.4345}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
52b9e247498e6ac734e3052f,Asadero El Hijo Del Campas 2,32.45065511356796,-114.73838343729399,Tamaulipas,San Luis Rio Colorado,Sonora,83400,,,,MX,2013-12-24,2018-09-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52b9e247498e6ac734e3052f,,b'\x00\x00\x00\x00\x01\xc0\\\xafA\xac\x9a\xc5}@@9\xaf\x11\x17FX',"{'xmin': -114.73838343729399, 'ymin': 32.45065511356796, 'xmax': -114.73838343729399, 'ymax': 32.45065511356796}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5bd92bc81de765002c2633c2,La Cocina De Doña Blanca,32.45145,-114.74672,Calle 34,San Luis Río Colorado,SON,83499,,,,MX,2018-10-31,2019-07-06,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5bd92bc81de765002c2633c2,,b'\x00\x00\x00\x00\x01\xc0\\\xaf\xcaB\xae\xd19@@9\xc9\x1d\x14\xe3\xbd',"{'xmin': -114.74672, 'ymin': 32.45145, 'xmax': -114.74672, 'ymax': 32.45145}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4dbe44f2fa8cee72737bbfa1,Los Poblanos,32.454535237152946,-114.75750251712232,26 2598,San Luis Río Colorado,Sonora,,,,,MX,2011-05-02,2019-12-28,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4dbe44f2fa8cee72737bbfa1,,b'\x00\x00\x00\x00\x01\xc0\\\xb0z\xeb\xd6ke@@:.5\xed9\xcb',"{'xmin': -114.75750251712232, 'ymin': 32.454535237152946, 'xmax': -114.75750251712232, 'ymax': 32.454535237152946}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
60a6b8e8bd1a206db4b8ab8e,Tacos El Gil,32.46055,-114.75518,,San Luis Río Colorado,SON,83447,,,,MX,2021-05-20,2021-05-20,,,,,,,,['4bf58dd8d48988d1ce941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > Seafood Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/60a6b8e8bd1a206db4b8ab8e,,b'\x00\x00\x00\x00\x01\xc0\\\xb0T\xde~\xa5\xf8@@:\xf3Mj\x16\x1e',"{'xmin': -114.75518, 'ymin': 32.46055, 'xmax': -114.75518, 'ymax': 32.46055}","dining and drinking > restaurant > seafood restaurant, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
649743bad40a843099aae97c,Tacos A Vapor • Camacho,32.463794,-114.759333,,San Luis Río Colorado,SON,83448,,,,MX,2023-06-24,2023-06-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/649743bad40a843099aae97c,,b'\x00\x00\x00\x00\x01\xc0\\\xb0\x98\xe9pq\x82@@;]\x9a\x0f\n_',"{'xmin': -114.759333, 'ymin': 32.463794, 'xmax': -114.759333, 'ymax': 32.463794}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5766333b498e86f4ac29f819,La Leña,32.464493,-114.75493,Av 16 De Septiembre Y 25,San Luis Río Colorado,Sonora,83400,,,,MX,2016-06-19,2016-06-19,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5766333b498e86f4ac29f819,,b'\x00\x00\x00\x00\x01\xc0\\\xb0P\xc5\xeb1<@@;t\x81\xb2\x1cG',"{'xmin': -114.75493, 'ymin': 32.464493, 'xmax': -114.75493, 'ymax': 32.464493}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4eff9a0a5c5c51dd2e326411,Taquería Hijo del Campas,32.46458527940887,-114.75249965380655,Libertad 16 y 17,San Luis Río Colorado,Sonora,,,,,MX,2011-12-31,2017-09-20,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4eff9a0a5c5c51dd2e326411,,b'\x00\x00\x00\x00\x01\xc0\\\xb0(\xf4N\xd6n@@;w\x87\xca\xa1\xcf',"{'xmin': -114.75249965380655, 'ymin': 32.46458527940887, 'xmax': -114.75249965380655, 'ymax': 32.46458527940887}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
58e4819cce66aa0d18a733cd,El Fogón,32.466999,-114.752625,Calle 26,San Luis Río Colorado,SON,83448,,,,MX,2017-04-05,2019-07-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/58e4819cce66aa0d18a733cd,,b'\x00\x00\x00\x00\x01\xc0\\\xb0+\x02\x0cI\xba@@;\xc6\x9f\x8c!\xe2',"{'xmin': -114.752625, 'ymin': 32.466999, 'xmax': -114.752625, 'ymax': 32.466999}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5115d595e4b0e3bff6ae4aa5,Tacos Los Poblanos,32.467361594153516,-114.74540972979936,Chiapas y 26,San Luis Rio Colorado,Sonora,,,,,MX,2013-02-09,2017-04-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5115d595e4b0e3bff6ae4aa5,,b'\x00\x00\x00\x00\x01\xc0\\\xaf\xb4\xcb\x02\xe6\xf1@@;\xd2\x815%\xdc',"{'xmin': -114.74540972979936, 'ymin': 32.467361594153516, 'xmax': -114.74540972979936, 'ymax': 32.467361594153516}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50ea5a04e4b0a5a07d771f40,Tacos La Vaquita,32.46015060016783,-114.7463256885652,Guadalupe Victoria,San Luis Rio Colorado,Sonora,,,,,MX,2013-01-07,2013-08-05,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50ea5a04e4b0a5a07d771f40,,b'\x00\x00\x00\x00\x01\xc0\\\xaf\xc3\xcc\xd2#W@@:\xe67\x01zQ',"{'xmin': -114.7463256885652, 'ymin': 32.46015060016783, 'xmax': -114.7463256885652, 'ymax': 32.46015060016783}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
52e5cc2c498ec98a78b1d05a,taqueria la vaquita (ampelio),32.460012,-114.744676,Guadalupe Victoria Y 33,San Luis Rio Colorado,Sonora,,,,,MX,2014-01-27,2014-01-27,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52e5cc2c498ec98a78b1d05a,,b'\x00\x00\x00\x00\x01\xc0\\\xaf\xa8\xc5\x86\x87n@@:\xe1\xacW\xe2?',"{'xmin': -114.744676, 'ymin': 32.460012, 'xmax': -114.744676, 'ymax': 32.460012}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
