fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,geom,bbox,labels_str,taco_restaurant
0afbedd24569496dde694750,Antigua Taqueria la Oriental,,,Boulevard Atlixcoyotl 1501,San Andres Cholula,Puebla,72810,,,,MX,2016-12-31,2016-12-31,,222 261 0880,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/0afbedd24569496dde694750,,"{'xmin': None, 'ymin': None, 'xmax': None, 'ymax': None}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5822be04df57f32c8f5a063d,Taqueria Kairos Iztapalapa - TJ,32.471573,-117.01665,,Tijuana,Baja California,,,,,MX,2016-11-09,2017-07-21,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5822be04df57f32c8f5a063d,b'\x00\x00\x00\x00\x01\xc0]A\x10\xcb)^\x9e@@<\\\x81\nV\x9b',"{'xmin': -117.01665, 'ymin': 32.471573, 'xmax': -117.01665, 'ymax': 32.471573}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5367c0c8498e825cb7b06e66,"Tacos de birria, Angelica",32.493892669677734,-116.88400268554688,,,,,,,,MX,2014-05-05,2014-07-26,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5367c0c8498e825cb7b06e66,b'\x00\x00\x00\x00\x01\xc0]8\x93\x80\x00\x00\x00@@?7\xe0\x00\x00\x00',"{'xmin': -116.88400268554688, 'ymin': 32.493892669677734, 'xmax': -116.88400268554688, 'ymax': 32.493892669677734}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5a30475758aa7f31f23c0ca6,Bondojito,32.614016,-115.392376,Lazaro Cardenas,Mexicali,BC,21377,,,,MX,2017-12-12,2018-03-06,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5a30475758aa7f31f23c0ca6,b'\x00\x00\x00\x00\x01\xc0\\\xd9\x1c\xb09\xef\x0f@@N\x98\x13\x87\x9cA',"{'xmin': -115.392376, 'ymin': 32.614016, 'xmax': -115.392376, 'ymax': 32.614016}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d1185e2437c236a6000907d,Chef Taco,32.63524,-115.404494,,,,,,,,MX,2010-12-22,2016-09-17,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d1185e2437c236a6000907d,b'\x00\x00\x00\x00\x01\xc0\\\xd9\xe3:\xcd[h@@QO\x8bX\x8e7',"{'xmin': -115.404494, 'ymin': 32.63524, 'xmax': -115.404494, 'ymax': 32.63524}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5234bc2e498e953408df5024,Asadero Pepe,32.556636,-115.418216,,,,,,,,MX,2013-09-14,2013-09-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5234bc2e498e953408df5024,b'\x00\x00\x00\x00\x01\xc0\\\xda\xc4\r\n\xaa~@@G?\xd93\xe3\\',"{'xmin': -115.418216, 'ymin': 32.556636, 'xmax': -115.418216, 'ymax': 32.556636}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4cf300536c29236aaac96ea2,Tacos Yubby's 2,32.62316706901695,-115.44299876952623,Benito Juárez,Mexicali,BC,,,,,MX,2010-11-29,2025-01-06,,686 188 2299,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4cf300536c29236aaac96ea2,b'\x00\x00\x00\x00\x01\xc0\\\xdcZ\x17\x82\xd2#@@O\xc3\xf0B\xaf\x9d',"{'xmin': -115.44299876952623, 'ymin': 32.62316706901695, 'xmax': -115.44299876952623, 'ymax': 32.62316706901695}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5df3fde2101ef60008042c2c,Asadero El Molcajete,32.58302,-115.57502,,Progreso,Baja California,,,,,MX,2019-12-13,2019-12-13,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5df3fde2101ef60008042c2c,b'\x00\x00\x00\x00\x01\xc0\\\xe4\xcd \xaf\xa2\xf0@@J\xa0f<t\xfb',"{'xmin': -115.57502, 'ymin': 32.58302, 'xmax': -115.57502, 'ymax': 32.58302}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
58e4819cce66aa0d18a733cd,El Fogón,32.466999,-114.752625,Calle 26,San Luis Río Colorado,SON,83448,,,,MX,2017-04-05,2019-07-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/58e4819cce66aa0d18a733cd,b'\x00\x00\x00\x00\x01\xc0\\\xb0+\x02\x0cI\xba@@;\xc6\x9f\x8c!\xe2',"{'xmin': -114.752625, 'ymin': 32.466999, 'xmax': -114.752625, 'ymax': 32.466999}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4ebb568b6c25b8c5f9f54b50,Tacos El Fogón,32.57910887741414,-115.47118925130029,,,,,,,,MX,2011-11-10,2013-03-29,2013-03-29,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4ebb568b6c25b8c5f9f54b50,"b""\x00\x00\x00\x00\x01\xc0\\\xde'\xf6\xf6#\xef@@J =\\\xa8\x94""","{'xmin': -115.47118925130029, 'ymin': 32.57910887741414, 'xmax': -115.47118925130029, 'ymax': 32.57910887741414}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
